# mesh name: boxMesh_1
# primitive scorer name: boxMesh_1
# iX, iY, iZ, total(value) [percm2], total(val^2), entry
13,0,4,0,0,0
13,0,5,0,0,0
13,0,6,0.02591564181932489,0.0006716204909075412,1
13,0,7,0,0,0
13,0,8,0,0,0
13,0,9,0,0,0
13,0,10,0,0,0
13,0,11,0,0,0
13,0,12,0.01583586462746814,0.0002507746084994967,1
13,0,13,0.01164629589891464,7.062977255033041e-05,2
13,0,14,0,0,0
13,0,15,0,0,0
13,0,16,0,0,0
13,0,17,0.0229711984794836,0.0005276759595838298,1
13,0,18,0.02322271051869076,0.0005392942838349103,1
13,0,19,0,0,0
13,0,20,0.02383112723377968,0.0005679226252325954,1
13,0,21,0,0,0
13,0,22,0.01080422563044756,0.0001167312914736199,1
13,0,23,0.01466726234263669,0.0002151285846277282,1
13,0,24,0,0,0
13,0,25,0.005905667717613573,3.487691119086311e-05,1
13,0,26,0.02206476725239326,0.0004868539539022859,1
13,0,27,0,0,0
13,0,28,0,0,0
13,0,29,0.0284228495455895,0.0008078583762912171,1
13,1,0,0,0,0
13,1,1,0.009751612621498545,9.509394871976973e-05,1
13,1,2,0,0,0
13,1,3,0,0,0
13,1,4,0,0,0
13,1,5,0.01969843550726634,0.0003880283614339311,1
13,1,6,0.00621720631205855,3.865365432670068e-05,1
13,1,7,0,0,0
13,1,8,0,0,0
13,1,9,0,0,0
13,1,10,0,0,0
13,1,11,0,0,0
13,1,12,0.02284469138414782,0.0005218799244369577,1
13,1,13,0.02259285691126814,0.0005104371834130367,1
13,1,14,0.007954338736730716,6.327150473865481e-05,1
13,1,15,0,0,0
13,1,16,0,0,0
13,1,17,0.01084948534791517,0.0001177113323146259,1
13,1,18,0.01166869445742873,0.0001361584303408281,1
13,1,19,0.03192094444231676,0.0005483070588229141,2
13,1,20,0.02383112723377972,0.0005679226252325975,1
13,1,21,0,0,0
13,1,22,0,0,0
13,1,23,0.02547148797308425,0.0006487966995629757,1
13,1,24,0,0,0
13,1,25,0,0,0
13,1,26,0.01623219884053544,0.0002634842791986799,1
13,1,27,0.01173823612947139,0.0001377861874312275,1
13,1,28,0,0,0
13,1,29,0,0,0
13,2,0,0,0,0
13,2,1,0,0,0
13,2,2,0,0,0
13,2,3,0,0,0
13,2,4,0,0,0
13,2,5,0.004899606248633259,2.400614139164607e-05,1
13,2,6,0.01219244921546,0.0001486558178715711,1
13,2,7,0,0,0
13,2,8,0,0,0
13,2,9,0,0,0
13,2,10,0,0,0
13,2,11,0,0,0
13,2,12,0.008851970073279919,7.835737417824332e-05,1
13,2,13,0.02259285691126818,0.0005104371834130385,1
13,2,14,0.01534624803233153,0.0002355073286698393,1
13,2,15,0.01819995567264098,0.0003312383864860967,1
13,2,16,0,0,0
13,2,17,0.01092261262830385,0.0001193034666279827,1
13,2,18,0,0,0
13,2,19,0.0279592440095722,0.0005617290333451535,2
13,2,20,0.02241582603876659,0.0005024692570002465,1
13,2,21,0.001415301195013144,2.003077472605634e-06,1
13,2,22,0,0,0
13,2,23,0.008493227438122761,7.213491231568132e-05,1
13,2,24,0.01697826053496152,0.0002882613307930321,1
13,2,25,0,0,0
13,2,26,0,0,0
13,2,27,0.0265587299634573,0.0007053661372718447,1
13,2,28,0.001411705006549569,1.992911025517118e-06,1
13,2,29,0,0,0
13,3,0,0,0,0
13,3,1,0,0,0
13,3,2,0,0,0
13,3,3,0,0,0
13,3,4,0,0,0
13,3,5,0,0,0
13,3,6,0.02494007078858355,0.0006220071309395585,1
13,3,7,0,0,0
13,3,8,0.001186762976145265,1.408406361549166e-06,1
13,3,9,0,0,0
13,3,10,0,0,0
13,3,11,0,0,0
13,3,12,0,0,0
13,3,13,0.02259285691126814,0.0005104371834130367,1
13,3,14,0,0,0
13,3,15,0.0007372606607323032,5.435532818634324e-07,1
13,3,16,0,0,0
13,3,17,0.02273415170442754,0.0005168416537199256,1
13,3,18,0,0,0
13,3,19,0.02322271051869076,0.0005392942838349103,1
13,3,20,0,0,0
13,3,21,0.02383112723377972,0.0005679226252325975,1
13,3,22,0,0,0
13,3,23,0,0,0
13,3,24,0.02547148797308425,0.0006487966995629757,1
13,3,25,0,0,0
13,3,26,0,0,0
13,3,27,0,0,0
13,3,28,0.01240292894480386,0.0001538326464098533,1
13,3,29,0,0,0
13,4,0,0,0,0
13,4,1,0,0,0
13,4,2,0,0,0
13,4,3,0,0,0
13,4,4,0,0,0
13,4,5,0.02221118578509397,0.0004933367739799606,1
13,4,6,0.002728885003489626,7.446813362270579e-06,1
13,4,7,0,0,0
13,4,8,0.02382035021996379,0.000567409084601729,1
13,4,9,0,0,0
13,4,10,0,0,0
13,4,11,0,0,0
13,4,12,0,0,0
13,4,13,0.02259285691126818,0.0005104371834130385,1
13,4,14,0,0,0
13,4,15,0,0,0
13,4,16,0,0,0
13,4,17,0.02273415170442758,0.0005168416537199275,1
13,4,18,0,0,0
13,4,19,0.0232227105186908,0.0005392942838349123,1
13,4,20,0,0,0
13,4,21,0.02383112723377976,0.0005679226252325992,1
13,4,22,0,0,0
13,4,23,0,0,0
13,4,24,0.006182229245797716,3.821995844759658e-05,1
13,4,25,0.01928925872728659,0.0003720755022482017,1
13,4,26,0,0,0
13,4,27,0,0,0
13,4,28,0,0,0
13,4,29,0,0,0
13,5,0,0,0,0
13,5,1,0,0,0
13,5,2,0,0,0
13,5,3,0,0,0
13,5,4,0,0,0
13,5,5,0.02494007078858355,0.0006220071309395585,1
13,5,6,0,0,0
13,5,7,0.01120462328300035,0.0001255435829139535,1
13,5,8,0.01261572693696339,0.0001591565661480236,1
13,5,9,0,0,0
13,5,10,0,0,0
13,5,11,0,0,0
13,5,12,0,0,0
13,5,13,0.02259285691126814,0.0005104371834130367,1
13,5,14,0,0,0
13,5,15,0,0,0
13,5,16,0,0,0
13,5,17,0.02273415170442754,0.0005168416537199256,1
13,5,18,0,0,0
13,5,19,0.01371501642733521,0.0001881016756020746,1
13,5,20,0.009507694091355554,9.039624693479731e-05,1
13,5,21,0.02158416432541977,0.0004658761496267234,1
13,5,22,0.002246962908359932,5.048842311545325e-06,1
13,5,23,0,0,0
13,5,24,0,0,0
13,5,25,0.02547148797308425,0.0006487966995629757,1
13,5,26,0,0,0
13,5,27,0,0,0
13,5,28,0,0,0
13,5,29,0,0,0
13,6,0,0,0,0
13,6,1,0,0,0
13,6,2,0,0,0
13,6,3,0,0,0
13,6,4,0.01955252521022896,0.000382301242096639,1
13,6,5,0.005387545578354597,2.902564735884816e-05,1
13,6,6,0,0,0
13,6,7,0.02382035021996375,0.0005674090846017272,1
13,6,8,0,0,0
13,6,9,0,0,0
13,6,10,0,0,0
13,6,11,0,0,0
13,6,12,0,0,0
13,6,13,0.02259285691126814,0.0005104371834130367,1
13,6,14,0,0,0
13,6,15,0,0,0
13,6,16,0,0,0
13,6,17,0.02273415170442754,0.0005168416537199256,1
13,6,18,0,0,0
13,6,19,0,0,0
13,6,20,0.02322271051869076,0.0005392942838349103,1
13,6,21,0,0,0
13,6,22,0.02383112723377972,0.0005679226252325975,1
13,6,23,0,0,0
13,6,24,0,0,0
13,6,25,0.003871231053472837,1.498642986937242e-05,1
13,6,26,0.02160025691961142,0.0004665710989932212,1
13,6,27,0,0,0
13,6,28,0,0,0
13,6,29,0,0,0
13,7,0,0,0,0
13,7,1,0,0,0
13,7,2,0,0,0
13,7,3,0,0,0
13,7,4,0.02494007078858357,0.0006220071309395596,1
13,7,5,0,0,0
13,7,6,0.004224542241033248,1.784675714627421e-05,1
13,7,7,0.02382035021996377,0.000567409084601728,1
13,7,8,0,0,0
13,7,9,0,0,0
13,7,10,0,0,0
13,7,11,0,0,0
13,7,12,0,0,0
13,7,13,0.02259285691126816,0.0005104371834130376,1
13,7,14,0,0,0
13,7,15,0,0,0
13,7,16,0,0,0
13,7,17,0.01724830459807424,0.000297504011507949,1
13,7,18,0.00548584710635332,3.009451847428508e-05,1
13,7,19,0,0,0
13,7,20,0.02322271051869077,0.0005392942838349113,1
13,7,21,0,0,0
13,7,22,0.009509236194948615,9.042557301132084e-05,1
13,7,23,0,0,0
13,7,24,0,0,0
13,7,25,0,0,0
13,7,26,0.02547148797308427,0.0006487966995629767,1
13,7,27,0,0,0
13,7,28,0,0,0
13,7,29,0,0,0
13,8,0,0,0,0
13,8,1,0,0,0
13,8,2,0,0,0
13,8,3,0.01689386463536394,0.0002854026623180005,1
13,8,4,0.008046206153219656,6.474143346010986e-05,1
13,8,5,0.01555257465060284,0.0002418825782625741,1
13,8,6,0.02067953955104157,0.0002315342354529436,2
13,8,7,0.01050463039182138,0.0001103472596687774,1
13,8,8,0,0,0
13,8,9,0,0,0
13,8,10,0,0,0
13,8,11,0,0,0
13,8,12,0.007247796766087381,5.25305579625067e-05,1
13,8,13,0.02259285691126818,0.0005104371834130385,1
13,8,14,0,0,0
13,8,15,0,0,0
13,8,16,0,0,0
13,8,17,0,0,0
13,8,18,0.02273415170442758,0.0005168416537199275,1
13,8,19,0,0,0
13,8,20,0.0232227105186908,0.0005392942838349123,1
13,8,21,0,0,0
13,8,22,0,0,0
13,8,23,0,0,0
13,8,24,0,0,0
13,8,25,0,0,0
13,8,26,0.001560232861147959,2.434326581005946e-06,1
13,8,27,0.01474754256591116,0.0002174900117333616,1
13,8,28,0,0,0
13,8,29,0,0,0
13,9,0,0,0,0
13,9,1,0,0,0
13,9,2,0,0,0
13,9,3,0.02494007078858357,0.0006220071309395596,1
13,9,4,0,0,0
13,9,5,0.02291639437350199,0.0005251611310818736,1
13,9,6,0.02382035021996377,0.000567409084601728,1
13,9,7,0,0,0
13,9,8,0,0,0
13,9,9,0,0,0
13,9,10,0,0,0
13,9,11,0,0,0
13,9,12,0.0228790126350348,0.0005234492191540821,1
13,9,13,0.02259285691126814,0.0005104371834130367,1
13,9,14,0,0,0
13,9,15,0,0,0
13,9,16,0,0,0
13,9,17,0,0,0
13,9,18,0.02273415170442754,0.0005168416537199256,1
13,9,19,0,0,0
13,9,20,0.01576133839724168,0.0002484197880723651,1
13,9,21,0.007461372121449073,5.567207393473744e-05,1
13,9,22,0,0,0
13,9,23,0,0,0
13,9,24,0,0,0
13,9,25,0,0,0
13,9,26,0,0,0
13,9,27,0,0,0
13,9,28,0,0,0
13,9,29,0,0,0
13,10,0,0,0,0
13,10,1,0,0,0
13,10,2,0.01423520406049888,0.0002026410346440439,1
13,10,3,0.01070486672808471,0.0001145941716660551,1
13,10,4,0,0,0
13,10,5,0.02291639437350201,0.0005251611310818744,1
13,10,6,0.02382035021996379,0.000567409084601729,1
13,10,7,0,0,0
13,10,8,0,0,0
13,10,9,0,0,0
13,10,10,0,0,0
13,10,11,0,0,0
13,10,12,0.02287901263503482,0.0005234492191540831,1
13,10,13,0.02259285691126818,0.0005104371834130385,1
13,10,14,0,0,0
13,10,15,0,0,0
13,10,16,0,0,0
13,10,17,0,0,0
13,10,18,0.02273415170442758,0.0005168416537199275,1
13,10,19,0,0,0
13,10,20,0,0,0
13,10,21,0.02322271051869082,0.0005392942838349132,1
13,10,22,0,0,0
13,10,23,0,0,0
13,10,24,0,0,0
13,10,25,0,0,0
13,10,26,0,0,0
13,10,27,0,0,0
13,10,28,0,0,0
13,10,29,0,0,0
13,11,0,0,0,0
13,11,1,0,0,0
13,11,2,0.02494007078858357,0.0006220071309395596,1
13,11,3,0,0,0
13,11,4,0,0,0
13,11,5,0.03834321074678634,0.0007631477944969075,2
13,11,6,0.008393533846679371,7.04514104353522e-05,1
13,11,7,0,0,0
13,11,8,0,0,0
13,11,9,0,0,0
13,11,10,0,0,0
13,11,11,0,0,0
13,11,12,0.02287901263503478,0.0005234492191540811,1
13,11,13,0.02259285691126814,0.0005104371834130367,1
13,11,14,0,0,0
13,11,15,0,0,0
13,11,16,0,0,0
13,11,17,0,0,0
13,11,18,0.02273415170442754,0.0005168416537199256,1
13,11,19,0,0,0
13,11,20,0,0,0
13,11,21,0.02322271051869076,0.0005392942838349103,1
13,11,22,0,0,0
13,11,23,0,0,0
13,11,24,0,0,0
13,11,25,0,0,0
13,11,26,0,0,0
13,11,27,0,0,0
13,11,28,0,0,0
13,11,29,0,0,0
13,12,0,0,0,0
13,12,1,0.01157654348563387,0.000134016359074772,1
13,12,2,0.01336352730294968,0.0001785838619766817,1
13,12,3,0,0,0
13,12,4,0,0,0
13,12,5,0.04673674459346574,0.001092570215683601,2
13,12,6,0,0,0
13,12,7,0,0,0
13,12,8,0,0,0
13,12,9,0,0,0
13,12,10,0,0,0
13,12,11,0,0,0
13,12,12,0.02287901263503479,0.0005234492191540817,1
13,12,13,0.02259285691126815,0.0005104371834130371,1
13,12,14,0,0,0
13,12,15,0,0,0
13,12,16,0,0,0
13,12,17,0,0,0
13,12,18,0.02273415170442755,0.0005168416537199259,1
13,12,19,0,0,0
13,12,20,0,0,0
13,12,21,0.006304032942554549,3.974083134081298e-05,1
13,12,22,0,0,0
13,12,23,0,0,0
13,12,24,0,0,0
13,12,25,0,0,0
13,12,26,0,0,0
13,12,27,0,0,0
13,12,28,0,0,0
13,12,29,0,0,0
13,13,0,0,0,0
13,13,1,0.0249400707885836,0.0006220071309395612,1
13,13,2,0,0,0
13,13,3,0,0,0
13,13,4,0.006761063830254197,4.571198411677156e-05,1
13,13,5,0.03997568076321162,0.0008284037895633251,2
13,13,6,0,0,0
13,13,7,0,0,0
13,13,8,0,0,0
13,13,9,0,0,0
13,13,10,0,0,0
13,13,11,0.0004885209107083839,2.386526801993489e-07,1
13,13,12,0.02239049172432645,0.0005013341196571312,1
13,13,13,0.02259285691126819,0.0005104371834130389,1
13,13,14,0,0,0
13,13,15,0,0,0
13,13,16,0,0,0
13,13,17,0,0,0
13,13,18,0.02273415170442759,0.0005168416537199278,1
13,13,19,0,0,0
13,13,20,0,0,0
13,13,21,0,0,0
13,13,22,0,0,0
13,13,23,0,0,0
13,13,24,0,0,0
13,13,25,0,0,0
13,13,26,0,0,0
13,13,27,0,0,0
13,13,28,0,0,0
13,13,29,0,0,0
13,14,0,0.008917882910768813,7.952863561018245e-05,1
13,14,1,0.01602218787781474,0.0002567105043919937,1
13,14,2,0,0,0
13,14,3,0,0,0
13,14,4,0.04045430729192855,0.0008327395206161866,2
13,14,5,0.006282437301537184,3.946901844774582e-05,1
13,14,6,0,0,0
13,14,7,0,0,0
13,14,8,0,0,0
13,14,9,0,0,0
13,14,10,0,0,0
13,14,11,0.02287901263503479,0.0005234492191540817,1
13,14,12,0,0,0
13,14,13,0.02259285691126815,0.0005104371834130371,1
13,14,14,0,0,0
13,14,15,0,0,0
13,14,16,0,0,0
13,14,17,0,0,0
13,14,18,0.02273415170442755,0.0005168416537199259,1
13,14,19,0,0,0
13,14,20,0,0,0
13,14,21,0,0,0
13,14,22,0,0,0
13,14,23,0,0,0
13,14,24,0,0,0
13,14,25,0,0,0
13,14,26,0,0,0
13,14,27,0,0,0
13,14,28,0,0,0
13,14,29,0,0,0
13,15,0,0.0249400707885836,0.0006220071309395612,1
13,15,1,0,0,0
13,15,2,0,0,0
13,15,3,0,0,0
13,15,4,0.04673674459346581,0.001092570215683604,2
13,15,5,0,0,0
13,15,6,0,0,0
13,15,7,0,0,0
13,15,8,0,0,0
13,15,9,0,0,0
13,15,10,0,0,0
13,15,11,0.02287901263503483,0.0005234492191540836,1
13,15,12,0,0,0
13,15,13,0.02259285691126819,0.0005104371834130389,1
13,15,14,0,0,0
13,15,15,0,0,0
13,15,16,0,0,0
13,15,17,0,0,0
13,15,18,0.006704930742592108,4.495609626295675e-05,1
13,15,19,0.01602922096183548,0.000256935924643346,1
13,15,20,0,0,0
13,15,21,0,0,0
13,15,22,0,0,0
13,15,23,0,0,0
13,15,24,0,0,0
13,15,25,0,0,0
13,15,26,0,0,0
13,15,27,0,0,0
13,15,28,0,0,0
13,15,29,0,0,0
13,16,0,0.01868084845267974,0.0003489740989119872,1
13,16,1,0,0,0
13,16,2,0,0,0
13,16,3,0,0,0
13,16,4,0.04673674459346574,0.001092570215683601,2
13,16,5,0,0,0
13,16,6,0,0,0
13,16,7,0,0,0
13,16,8,0,0,0
13,16,9,0,0,0
13,16,10,0,0,0
13,16,11,0.02287901263503479,0.0005234492191540817,1
13,16,12,0.008465232276212537,7.166015749023047e-05,1
13,16,13,0.001463757813895181,2.1425869377392e-06,1
13,16,14,0,0,0
13,16,15,0,0,0
13,16,16,0.01113537203825673,0.0001239965104303897,1
13,16,17,0,0,0
13,16,18,0,0,0
13,16,19,0.02273415170442755,0.0005168416537199259,1
13,16,20,0,0,0
13,16,21,0,0,0
13,16,22,0,0,0
13,16,23,0,0,0
13,16,24,0,0,0
13,16,25,0,0,0
13,16,26,0,0,0
13,16,27,0,0,0
13,16,28,0,0,0
13,16,29,0,0,0
13,17,0,0,0,0
13,17,1,0,0,0
13,17,2,0,0,0
13,17,3,0.01964900946356891,0.0003860835728994207,1
13,17,4,0.02708773512989689,0.0005425612147878358,2
13,17,5,0,0,0
13,17,6,0,0,0
13,17,7,0,0,0
13,17,8,0,0,0
13,17,9,0,0,0
13,17,10,0,0,0
13,17,11,0.02287901263503483,0.0005234492191540836,1
13,17,12,0,0,0
13,17,13,0,0,0
13,17,14,0,0,0
13,17,15,0,0,0
13,17,16,0.01306865082162209,0.0001707896342974837,1
13,17,17,0,0,0
13,17,18,0,0,0
13,17,19,0.02273415170442759,0.0005168416537199278,1
13,17,20,0,0,0
13,17,21,0,0,0
13,17,22,0,0,0
13,17,23,0,0,0
13,17,24,0,0,0
13,17,25,0,0,0
13,17,26,0,0,0
13,17,27,0,0,0
13,17,28,0,0,0
13,17,29,0,0,0
13,18,0,0,0,0
13,18,1,0,0,0
13,18,2,0,0,0
13,18,3,0.02382035021996372,0.0005674090846017256,1
13,18,4,0.02291639437350194,0.0005251611310818713,1
13,18,5,0,0,0
13,18,6,0,0,0
13,18,7,0,0,0
13,18,8,0,0,0
13,18,9,0,0,0
13,18,10,0,0,0
13,18,11,0.02287901263503475,0.0005234492191540799,1
13,18,12,0,0,0
13,18,13,0,0,0
13,18,14,0,0,0
13,18,15,0,0,0
13,18,16,0,0,0
13,18,17,0,0,0
13,18,18,0,0,0
13,18,19,0.02273415170442751,0.0005168416537199243,1
13,18,20,0,0,0
13,18,21,0,0,0
13,18,22,0,0,0
13,18,23,0,0,0
13,18,24,0,0,0
13,18,25,0,0,0
13,18,26,0,0,0
13,18,27,0,0,0
13,18,28,0,0,0
13,18,29,0,0,0
13,19,0,0,0,0
13,19,1,0,0,0
13,19,2,0,0,0
13,19,3,0.04470629760337136,0.001003631882704198,2
13,19,4,0.002030446990094445,4.122714979583591e-06,1
13,19,5,0,0,0
13,19,6,0,0,0
13,19,7,0,0,0
13,19,8,0,0,0
13,19,9,0,0,0
13,19,10,0.006513633683787642,4.242742376657297e-05,1
13,19,11,0.01636537895124718,0.0002678256282179242,1
13,19,12,0,0,0
13,19,13,0,0,0
13,19,14,0,0,0
13,19,15,0,0,0
13,19,16,0,0,0
13,19,17,0,0,0
13,19,18,0,0,0
13,19,19,0.02021295539658275,0.0004085635658642437,1
13,19,20,0,0,0
13,19,21,0,0,0
13,19,22,0,0,0
13,19,23,0,0,0
13,19,24,0,0,0
13,19,25,0,0,0
13,19,26,0,0,0
13,19,27,0,0,0
13,19,28,0,0,0
13,19,29,0,0,0
13,20,0,0,0,0
13,20,1,0,0,0
13,20,2,0.02176010600871097,0.0004735022135103394,1
13,20,3,0.02497663858475484,0.0005294057372918759,2
13,20,4,0,0,0
13,20,5,0,0,0
13,20,6,0,0,0
13,20,7,0,0,0
13,20,8,0,0,0
13,20,9,0,0,0
13,20,10,0.02287901263503484,0.0005234492191540839,1
13,20,11,0,0,0
13,20,12,0,0,0
13,20,13,0,0,0
13,20,14,0,0,0
13,20,15,0,0,0
13,20,16,0,0,0
13,20,17,0,0,0
13,20,18,0,0,0
13,20,19,0,0,0
13,20,20,0,0,0
13,20,21,0,0,0
13,20,22,0,0,0
13,20,23,0,0,0
13,20,24,0,0,0
13,20,25,0,0,0
13,20,26,0,0,0
13,20,27,0,0,0
13,20,28,0,0,0
13,20,29,0,0,0
13,21,0,0,0,0
13,21,1,0,0,0
13,21,2,0.02382035021996373,0.000567409084601726,1
13,21,3,0.02291639437350193,0.0005251611310818708,1
13,21,4,0,0,0
13,21,5,0,0,0
13,21,6,0,0,0
13,21,7,0,0,0
13,21,8,0,0,0
13,21,9,0,0,0
13,21,10,0.02287901263503474,0.0005234492191540794,1
13,21,11,0,0,0
13,21,12,0,0,0
13,21,13,0,0,0
13,21,14,0,0,0
13,21,15,0,0,0
13,21,16,0,0,0
13,21,17,0,0,0
13,21,18,0,0,0
13,21,19,0,0,0
13,21,20,0,0,0
13,21,21,0,0,0
13,21,22,0,0,0
13,21,23,0,0,0
13,21,24,0,0,0
13,21,25,0,0,0
13,21,26,0,0,0
13,21,27,0,0,0
13,21,28,0,0,0
13,21,29,0,0,0
13,22,0,0,0,0
13,22,1,0,0,0
13,22,2,0.01787377173467833,0.0003194717160233861,1
13,22,3,0.02291639437350201,0.0005251611310818744,1
13,22,4,0,0,0
13,22,5,0,0,0
13,22,6,0,0,0
13,22,7,0,0,0
13,22,8,0,0,0
13,22,9,0,0,0
13,22,10,0.02287901263503482,0.0005234492191540831,1
13,22,11,0,0,0
13,22,12,0,0,0
13,22,13,0,0,0
13,22,14,0,0,0
13,22,15,0,0,0
13,22,16,0,0,0
13,22,17,0,0,0
13,22,18,0,0,0
13,22,19,0,0,0
13,22,20,0,0,0
13,22,21,0,0,0
13,22,22,0,0,0
13,22,23,0,0,0
13,22,24,0,0,0
13,22,25,0,0,0
13,22,26,0,0,0
13,22,27,0,0,0
13,22,28,0,0,0
13,22,29,0,0,0
13,23,0,0,0,0
13,23,1,0,0,0
13,23,2,0,0,0
13,23,3,0.02291639437350201,0.0005251611310818744,1
13,23,4,0,0,0
13,23,5,0,0,0
13,23,6,0,0,0
13,23,7,0,0,0
13,23,8,0,0,0
13,23,9,0,0,0
13,23,10,0.02287901263503482,0.0005234492191540831,1
13,23,11,0,0,0
13,23,12,0,0,0
13,23,13,0,0,0
13,23,14,0,0,0
13,23,15,0,0,0
13,23,16,0,0,0
13,23,17,0,0,0
13,23,18,0,0,0
13,23,19,0,0,0
13,23,20,0,0,0
13,23,21,0,0,0
13,23,22,0,0,0
13,23,23,0,0,0
13,23,24,0,0,0
13,23,25,0,0,0
13,23,26,0,0,0
13,23,27,0,0,0
13,23,28,0,0,0
13,23,29,0,0,0
13,24,0,0,0,0
13,24,1,0,0,0
13,24,2,0.01209443656305863,0.0001462753957778496,1
13,24,3,0.01082195781044331,0.0001171147708510149,1
13,24,4,0,0,0
13,24,5,0,0,0
13,24,6,0,0,0
13,24,7,0,0,0
13,24,8,0,0,0
13,24,9,0,0,0
13,24,10,0.02287901263503474,0.0005234492191540794,1
13,24,11,0,0,0
13,24,12,0,0,0
13,24,13,0,0,0
13,24,14,0,0,0
13,24,15,0,0,0
13,24,16,0,0,0
13,24,17,0,0,0
13,24,18,0,0,0
13,24,19,0,0,0
13,24,20,0,0,0
13,24,21,0,0,0
13,24,22,0,0,0
13,24,23,0,0,0
13,24,24,0,0,0
13,24,25,0,0,0
13,24,26,0,0,0
13,24,27,0,0,0
13,24,28,0,0,0
13,24,29,0,0,0
13,25,0,0,0,0
13,25,1,0,0,0
13,25,2,0.02291639437350201,0.0005251611310818744,1
13,25,3,0,0,0
13,25,4,0,0,0
13,25,5,0,0,0
13,25,6,0,0,0
13,25,7,0,0,0
13,25,8,0,0,0
13,25,9,0,0,0
13,25,10,0.008688940440523901,7.549768597897169e-05,1
13,25,11,0,0,0
13,25,12,0,0,0
13,25,13,0,0,0
13,25,14,0,0,0
13,25,15,0,0,0
13,25,16,0,0,0
13,25,17,0,0,0
13,25,18,0,0,0
13,25,19,0,0,0
13,25,20,0,0,0
13,25,21,0,0,0
13,25,22,0,0,0
13,25,23,0,0,0
13,25,24,0,0,0
13,25,25,0,0,0
13,25,26,0,0,0
13,25,27,0,0,0
13,25,28,0,0,0
13,25,29,0,0,0
13,26,0,0,0,0
13,26,1,0,0,0
13,26,2,0.01232170264559624,0.0001518243560864934,1
13,26,3,0,0,0
13,26,4,0,0,0
13,26,5,0,0,0
13,26,6,0,0,0
13,26,7,0,0,0
13,26,8,0,0,0
13,26,9,0,0,0
13,26,10,0,0,0
13,26,11,0,0,0
13,26,12,0,0,0
13,26,13,0,0,0
13,26,14,0,0,0
13,26,15,0,0,0
13,26,16,0,0,0
13,26,17,0,0,0
13,26,18,0,0,0
13,26,19,0,0,0
13,26,20,0,0,0
13,26,21,0,0,0
13,26,22,0,0,0
13,26,23,0,0,0
13,26,24,0,0,0
13,26,25,0,0,0
13,26,26,0,0,0
13,26,27,0,0,0
13,26,28,0,0,0
13,26,29,0,0,0
13,27,0,0,0,0
13,27,1,0,0,0
13,27,2,0,0,0
13,27,3,0,0,0
13,27,4,0,0,0
13,27,5,0,0,0
13,27,6,0,0,0
13,27,7,0,0,0
13,27,8,0,0,0
13,27,9,0,0,0
13,27,10,0,0,0
13,27,11,0,0,0
13,27,12,0,0,0
13,27,13,0,0,0
13,27,14,0,0,0
13,27,15,0,0,0
13,27,16,0,0,0
13,27,17,0,0,0
13,27,18,0,0,0
13,27,19,0,0,0
13,27,20,0,0,0
13,27,21,0,0,0
13,27,22,0,0,0
13,27,23,0,0,0
13,27,24,0,0,0
13,27,25,0,0,0
13,27,26,0,0,0
13,27,27,0,0,0
13,27,28,0,0,0
13,27,29,0,0,0
13,28,0,0,0,0
13,28,1,0,0,0
13,28,2,0,0,0
13,28,3,0,0,0
13,28,4,0,0,0
13,28,5,0,0,0
13,28,6,0,0,0
13,28,7,0,0,0
13,28,8,0,0,0
13,28,9,0,0,0
13,28,10,0,0,0
13,28,11,0,0,0
13,28,12,0,0,0
13,28,13,0,0,0
13,28,14,0,0,0
13,28,15,0,0,0
13,28,16,0,0,0
13,28,17,0.02370045752005119,0.0005617116866597511,1
13,28,18,0,0,0
13,28,19,0,0,0
13,28,20,0,0,0
13,28,21,0,0,0
13,28,22,0,0,0
13,28,23,0,0,0
13,28,24,0,0,0
13,28,25,0,0,0
13,28,26,0,0,0
13,28,27,0,0,0
13,28,28,0,0,0
13,28,29,0,0,0
13,29,0,0,0,0
13,29,1,0,0,0
13,29,2,0,0,0
13,29,3,0,0,0
13,29,4,0,0,0
13,29,5,0,0,0
13,29,6,0,0,0
13,29,7,0,0,0
13,29,8,0,0,0
13,29,9,0,0,0
13,29,10,0,0,0
13,29,11,0,0,0
13,29,12,0,0,0
13,29,13,0,0,0
13,29,14,0,0,0
13,29,15,0,0,0
13,29,16,0,0,0
13,29,17,0,0,0
13,29,18,0,0,0
13,29,19,0,0,0
13,29,20,0,0,0
13,29,21,0,0,0
13,29,22,0,0,0
13,29,23,0,0,0
13,29,24,0,0,0
13,29,25,0,0,0
13,29,26,0,0,0
13,29,27,0,0,0
13,29,28,0,0,0
13,29,29,0,0,0
14,0,0,0.02328905799854606,0.0005423802224596425,1
14,0,1,0,0,0
14,0,2,0,0,0
14,0,3,0,0,0
14,0,4,0.02313476823481777,0.0005352175012787334,1
14,0,5,0.02575646670627624,0.0004567791914248267,2
14,0,6,0.005427233582520606,2.945486435923945e-05,1
14,0,7,0.02494007078858351,0.0006220071309395562,1
14,0,8,0,0,0
14,0,9,0.04758937860150578,0.001132375794804278,2
14,0,10,0.02355170783730748,0.0005546829420538908,1
14,0,11,0,0,0
14,0,12,0,0,0
14,0,13,0.04354640087094083,0.0008088335651594739,3
14,0,14,0.05914152741777481,0.00121980370173836,3
14,0,15,0,0,0
14,0,16,0.0502383102135142,0.001046231906333393,3
14,0,17,0.01767662495529933,0.000312463069810311,1
14,0,18,0,0,0
14,0,19,0,0,0
